mr,ref
"name[Need for Speed: Most Wanted], genres[driving/racing], playerperspective[first person; third person], hasmultiplayer[yes], platforms[PlayStation; Xbox; Nintendo; PC], position[outer]","need for speed: most wanted on playstation, xbox, nintendo, and pc is a multiplayer driving/racing game set in first and third person perspective."
"name[Need for Speed: Most Wanted], esrb[T (for Teen)], position[inner]",it is rated t (for teen).
"name[Need for Speed: Most Wanted], availableonsteam[no], position[inner]",it is not available on steam.
"name[Ancient Cities], expreleasedate[December 1, 2018], genres[simulation; strategy], playerperspective[bird view], platforms[PC]","Ancient Cities is supposed to come out December 1, 2018 for the PC only. The simulation strategy game offers a bird view perspective."
"name[Ancient Cities], expreleasedate[December 1, 2018], platforms[PC], position[outer]","ancient cities is supposed to come out december 1, 2018 for the pc only."
"genres[simulation; strategy], playerperspective[bird view], position[inner]",the simulation strategy game offers a bird view perspective.
"name[Ancient Cities], expreleasedate[December 1, 2018], genres[simulation; strategy], playerperspective[bird view], platforms[PC]","The bird view simulation and strategy game Ancient Cities will be released on December 1, 2018 for the PC."
"name[Ancient Cities], expreleasedate[December 1, 2018], genres[simulation; strategy], playerperspective[bird view], platforms[PC]","The new simulation-strategy game, Ancient Cities, is releasing on December 1, 2018. It will have a bird view perspective and will be for PC only."
"name[Ancient Cities], expreleasedate[December 1, 2018], genres[simulation; strategy], position[outer]","the new simulation-strategy game, ancient cities, is releasing on december 1, 2018."
"name[Ancient Cities], playerperspective[bird view], platforms[PC], position[inner]",it will have a bird view perspective and will be for pc only.
"name[The Legend of Zelda: Ocarina of Time], releaseyear[1998], genres[action-adventure; puzzle; role-playing], playerperspective[bird view; third person], hasmultiplayer[no], platforms[Nintendo]",The Legend of Zelda: Ocarina of Time is a action-adventure puzzle role-playing game that was released in the year 1998 on the Nintendo. It sports a bird view and a third person perspective. It does not have multiplayer.
"name[The Legend of Zelda: Ocarina of Time], releaseyear[1998], genres[action-adventure; puzzle; role-playing], platforms[Nintendo], position[outer]",the legend of zelda: ocarina of time is a action-adventure puzzle role-playing game that was released in the year 1998 on the nintendo.
"name[The Legend of Zelda: Ocarina of Time], playerperspective[bird view; third person], position[inner]",it sports a bird view and a third person perspective.
"name[The Legend of Zelda: Ocarina of Time], hasmultiplayer[no], position[inner]",it does not have multiplayer.
"name[The Legend of Zelda: Ocarina of Time], releaseyear[1998], genres[action-adventure; puzzle; role-playing], playerperspective[bird view; third person], hasmultiplayer[no], platforms[Nintendo]","If you like action-adventure role-playing puzzle games, then you should try the 1998 video game called The Legend of Zelda: Ocarina of Time, which uses third person and bird view perspectives. It is only released on the Nintendo and, unfortunately, has no multiplayer."
"name[The Legend of Zelda: Ocarina of Time], releaseyear[1998], genres[action-adventure; puzzle; role-playing], playerperspective[bird view; third person], position[outer]","if you like action-adventure role-playing puzzle games, then you should try the 1998 video game called the legend of zelda: ocarina of time, which uses third person and bird view perspectives."
"name[The Legend of Zelda: Ocarina of Time], hasmultiplayer[no], platforms[Nintendo], position[inner]","it is only released on the nintendo and, unfortunately, has no multiplayer."
"name[The Legend of Zelda: Ocarina of Time], releaseyear[1998], genres[action-adventure; puzzle; role-playing], playerperspective[bird view; third person], hasmultiplayer[no], platforms[Nintendo]","The Legend of Zelda: Ocarina of Time from 1998 is a single-player action-adventure, role-playing game. This puzzle game is set in bird view and third person. It is out for Nintendo."
"name[The Legend of Zelda: Ocarina of Time], releaseyear[1998], genres[action-adventure; puzzle; role-playing], hasmultiplayer[no], position[outer]","the legend of zelda: ocarina of time from 1998 is a single-player action-adventure, role-playing game."
"genres[action-adventure; puzzle; role-playing], playerperspective[bird view; third person], position[inner]",this puzzle game is set in bird view and third person.
"name[The Legend of Zelda: Ocarina of Time], platforms[Nintendo], position[inner]",it is out for nintendo.
"name[NHL 15], releaseyear[2014], rating[average], genres[simulation; sport], playerperspective[bird view]",NHL 15 is a bird view sport simulation game. It came out in 2014 and has average ratings.
"name[NHL 15], genres[simulation; sport], playerperspective[bird view], position[outer]",nhl 15 is a bird view sport simulation game.
"name[NHL 15], releaseyear[2014], rating[average], position[inner]",it came out in 2014 and has average ratings.
"name[NHL 15], releaseyear[2014], rating[average], genres[simulation; sport], playerperspective[bird view]",NHL 15 is an average sport simulation game from 2014. The game is played from a bird view perspective.
"name[NHL 15], releaseyear[2014], rating[average], genres[simulation; sport], position[outer]",nhl 15 is an average sport simulation game from 2014.
"playerperspective[bird view], position[inner]",the game is played from a bird view perspective.
"name[NHL 15], releaseyear[2014], rating[average], genres[simulation; sport], playerperspective[bird view]",NHL 15 is an average sport simulator with a bird view perspective. It was released in 2014.
"name[NHL 15], rating[average], genres[simulation; sport], playerperspective[bird view], position[outer]",nhl 15 is an average sport simulator with a bird view perspective.
"name[NHL 15], releaseyear[2014], position[inner]",it was released in 2014.
"name[Never Alone], releaseyear[2014], esrb[T (for Teen)], genres[adventure; indie; platformer], platforms[PlayStation; Xbox; PC], haslinuxrelease[yes], hasmacrelease[no]","Never Alone is an adventure, indie, and platformer game. This can be played on a PlayStation, Xbox, PC, and Linux, but not on a Mac. The rating for this 2014 game is T (for Teen)."
"name[Never Alone], genres[adventure; indie; platformer], position[outer]","never alone is an adventure, indie, and platformer game."
"platforms[PlayStation; Xbox; PC], haslinuxrelease[yes], hasmacrelease[no], position[inner]","this can be played on a playstation, xbox, pc, and linux, but not on a mac."
"releaseyear[2014], esrb[T (for Teen)], position[inner]",the rating for this 2014 game is t (for teen).
"name[Never Alone], releaseyear[2014], esrb[T (for Teen)], genres[adventure; indie; platformer], platforms[PlayStation; Xbox; PC], haslinuxrelease[yes], hasmacrelease[no]","Never Alone was released to the PlayStation , XBox, PC, and Linux in 2014. It's not available for Mac though. It's an indie adventure platformer game that is rated T for Teen."
"name[Never Alone], releaseyear[2014], platforms[PlayStation; Xbox; PC], haslinuxrelease[yes], position[outer]","never alone was released to the playstation , xbox, pc, and linux in 2014."
"name[Never Alone], hasmacrelease[no], position[inner]",it's not available for mac though.
"name[Never Alone], esrb[T (for Teen)], genres[adventure; indie; platformer], position[inner]",it's an indie adventure platformer game that is rated t for teen.
"name[Never Alone], releaseyear[2014], esrb[T (for Teen)], genres[adventure; indie; platformer], platforms[PlayStation; Xbox; PC], haslinuxrelease[yes], hasmacrelease[no]","Never Alone is an indie adventure platformer released in 2014 for PlayStation, Xbox, PC, and Linux with a T (for Teen) rating. It currently has no Mac support."
"name[Never Alone], releaseyear[2014], esrb[T (for Teen)], genres[adventure; indie; platformer], platforms[PlayStation; Xbox; PC], haslinuxrelease[yes], position[outer]","never alone is an indie adventure platformer released in 2014 for playstation, xbox, pc, and linux with a t (for teen) rating."
"name[Never Alone], hasmacrelease[no], position[inner]",it currently has no mac support.
"name[Silent Hill 2], releaseyear[2001], rating[excellent], genres[action-adventure; puzzle], playerperspective[third person]",Silent Hill 2 was released in 2001 and is an excellent action-adventure and puzzle-oriented game shot in third person.
"name[Silent Hill 2], releaseyear[2001], rating[excellent], genres[action-adventure; puzzle], playerperspective[third person]",Silent Hill 2 is an excellent third person action-adventure puzzler game. It came out in 2001.
"name[Silent Hill 2], rating[excellent], genres[action-adventure; puzzle], playerperspective[third person], position[outer]",silent hill 2 is an excellent third person action-adventure puzzler game.
"name[Silent Hill 2], releaseyear[2001], position[inner]",it came out in 2001.
